word: a                   counts: 8283
word: deliciously         counts: 2
word: delight             counts: 51
word: delighted           counts: 12
word: delightest          counts: 1
word: delighteth          counts: 14
word: delights            counts: 6
word: delightsome         counts: 1
word: delilah             counts: 6
word: deliver             counts: 296
word: deliverance         counts: 16
word: deliverances        counts: 1
word: delivered           counts: 291
word: deliveredst         counts: 3
word: deliverer           counts: 10
word: deliverest          counts: 2
word: delivereth          counts: 13
word: delivering          counts: 3
word: delivery            counts: 1
word: delusion            counts: 1
word: delusions           counts: 1
word: demand              counts: 4
word: demanded            counts: 7
word: demas               counts: 3
word: demetrius           counts: 3
word: demonstration       counts: 1
word: den                 counts: 19
word: denied              counts: 19
word: denieth             counts: 4
word: denounce            counts: 1
word: dens                counts: 9
word: deny                counts: 24
word: denying             counts: 4
word: depart              counts: 125
word: departed            counts: 217
word: departeth           counts: 8
word: departing           counts: 12
word: departure           counts: 2
word: deposed             counts: 1
word: deprived            counts: 3
word: depth               counts: 12
word: depths              counts: 17
word: deputed             counts: 1
word: deputies            counts: 3
word: deputy              counts: 5
word: derbe               counts: 4
word: deride              counts: 1
word: derided             counts: 2
word: derision            counts: 15
word: descend             counts: 10
word: descended           counts: 19
word: descendeth          counts: 1
word: descending          counts: 8
word: descent             counts: 3
word: describe            counts: 4
word: described           counts: 2
word: describeth          counts: 2
word: description         counts: 1
word: descry              counts: 1
word: desert              counts: 42
word: deserts             counts: 6
word: deserve             counts: 1
word: deserveth           counts: 1
word: deserving           counts: 1
word: desirable           counts: 3
word: desire              counts: 111
word: desired             counts: 50
word: desiredst           counts: 2
word: desires             counts: 3
word: desirest            counts: 2
word: desireth            counts: 17
word: desiring            counts: 12
